,USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW.1,MW.2,MW.3,AW,AW.1,AW.2,AW.3,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
8940,29980,99999,201705080200,69.00,9.00,14.00,80.00,BKN,,,,31.10,,,,,0.00,,,,,39.00,31.00,1011.70,,1008.60,,,,,,,0.00
8941,29980,99999,201705080300,80.00,9.00,,,BKN,,,,31.20,,,,,0.00,,,,,39.00,27.00,1011.90,,1008.80,,,,,,,
8942,29980,99999,201705080400,25.00,6.00,,722.00,SCT,,,,26.30,,,,,0.00,,,,,38.00,29.00,1012.40,,1009.20,,,,,,,0.00
8943,29980,99999,201705080500,44.00,7.00,13.00,722.00,CLR,,,,23.10,,,,,0.00,,,,,40.00,27.00,1012.80,,1009.70,,,,,,,0.00
8944,29980,99999,201705080600,31.00,9.00,13.00,722.00,SCT,,,,27.00,,,,,0.00,,,,0.00,41.00,26.00,1013.10,,1010.00,42.00,38.00,0.00,,,,0.00
8945,29980,99999,201705080700,23.00,10.00,17.00,,BKN,,,,26.40,,,,,0.00,,,,,43.00,21.00,1013.30,,1010.20,,,,,,,0.00
8946,29980,99999,201705080800,44.00,10.00,16.00,50.00,BKN,,,,31.20,,,,,0.00,,,,,42.00,15.00,1013.40,,1010.30,,,,,,,0.00
8947,29980,99999,201705080900,20.00,9.00,,,BKN,,,,31.20,,,,,41.00,,,,,42.00,15.00,1013.70,,1010.60,,,,,,,
8948,29980,99999,201705081000,28.00,8.00,13.00,55.00,BKN,,,,31.20,,,,,81.00,,,,,44.00,15.00,1013.50,,1010.40,,,,,,,0.00
8949,29980,99999,201705081100,356.00,10.00,19.00,50.00,BKN,,,,28.20,,,,,51.00,,,,,44.00,12.00,1013.40,,1010.30,,,,,,,0.00
8950,29980,99999,201705081200,136.00,9.00,16.00,722.00,SCT,,,,30.80,,,,,0.00,,,,8.00,45.00,23.00,1013.20,,1010.10,,,,,,,0.00
8951,29980,99999,201705081300,131.00,8.00,14.00,,BKN,,,,18.50,,,,,0.00,,,,,42.00,22.00,1013.50,,1010.40,,,,,,,0.00
8952,29980,99999,201705081400,150.00,7.00,,45.00,BKN,,,,31.20,,,,,0.00,,,,,41.00,22.00,1013.30,,1010.20,,,,,,,0.00
8953,29980,99999,201705081500,200.00,7.00,,,BKN,,,,28.10,,,,,0.00,,,,,40.00,24.00,1013.10,,1009.90,,,,,,,
8954,29980,99999,201705081600,245.00,7.00,13.00,50.00,BKN,,,,31.20,,,,,21.00,,,,,40.00,22.00,1012.80,,1009.70,,,,,,,0.00
8955,29980,99999,201705081700,79.00,6.00,13.00,8.00,OVC,,,,8.60,,,,,85.00,,,,,37.00,25.00,1013.30,,1010.20,,,,,,,0.00
8956,29980,99999,201705081800,330.00,7.00,15.00,43.00,BKN,,,,31.20,,,,,24.00,,,,8.00,38.00,23.00,1013.30,,1010.20,47.00,37.00,0.00,,,,0.00
8957,29980,99999,201705081900,44.00,7.00,,42.00,BKN,,,,31.20,,,,,24.00,,,,,37.00,24.00,1013.70,,1010.50,,,,,,,0.00
8958,29980,99999,201705082000,3.00,7.00,,,BKN,,,,31.20,,,,,0.00,,,,,36.00,21.00,1013.70,,1010.60,,,,,,,0.00
8959,29980,99999,201705082100,340.00,7.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,35.00,21.00,1013.70,,1010.50,,,,,,,
8960,29980,99999,201705082200,337.00,8.00,14.00,55.00,BKN,,,,31.20,,,,,0.00,,,,,35.00,20.00,1013.40,,1010.20,,,,,,,0.00
8961,29980,99999,201705082300,349.00,8.00,11.00,,OVC,,,,31.20,,,,,0.00,,,,,34.00,20.00,1013.30,,1010.10,,,,,,,0.00
8962,29980,99999,201705090000,352.00,8.00,13.00,44.00,OVC,,,,31.20,,,,,0.00,,,,8.00,33.00,21.00,1013.20,,1010.00,,,,,,,0.00
8963,29980,99999,201705090100,350.00,8.00,12.00,,BKN,,,,31.20,,,,,0.00,,,,,33.00,21.00,1013.00,,1009.80,,,,,,,0.00
8964,29980,99999,201705090200,342.00,7.00,11.00,43.00,OVC,,,,31.20,,,,,0.00,,,,,33.00,20.00,1013.00,,1009.80,,,,,,,0.00
8965,29980,99999,201705090300,320.00,4.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,33.00,20.00,1013.00,,1009.80,,,,,,,
8966,29980,99999,201705090400,330.00,6.00,,,BKN,,,,31.20,,,,,0.00,,,,,35.00,19.00,1012.90,,1009.70,,,,,,,0.00
8967,29980,99999,201705090500,352.00,8.00,14.00,90.00,BKN,,,,29.40,,,,,0.00,,,,,36.00,18.00,1012.70,,1009.50,,,,,,,0.00
8968,29980,99999,201705090600,15.00,9.00,16.00,722.00,SCT,,,,28.40,,,,,0.00,,,,0.00,37.00,15.00,1012.40,,1009.20,38.00,33.00,0.00,,,,0.00
8969,29980,99999,201705090700,306.00,6.00,12.00,24.00,BKN,,,,6.60,,,,,85.00,,,,,35.00,21.00,1012.20,,1009.10,,,,,,,0.00
8970,29980,99999,201705090800,295.00,7.00,13.00,30.00,BKN,,,,31.20,,,,,85.00,,,,,36.00,20.00,1012.10,,1009.00,,,,,,,0.00
8971,29980,99999,201705090900,10.00,9.00,,,BKN,,,,25.00,,,,,21.00,,,,,37.00,13.00,1012.00,,1008.90,,,,,,,
8972,29980,99999,201705091000,334.00,4.00,,44.00,BKN,,,,31.20,,,,,0.00,,,,,38.00,14.00,1011.90,,1008.70,,,,,,,0.00
8973,29980,99999,201705091100,311.00,6.00,13.00,,BKN,,,,30.60,,,,,0.00,,,,,39.00,15.00,1011.40,,1008.20,,,,,,,0.00
8974,29980,99999,201705091200,135.00,9.00,15.00,33.00,OVC,,,,3.40,,,,,71.00,,,,8.00,36.00,24.00,1011.30,,1008.10,,,,,,,0.00
8975,29980,99999,201705091300,178.00,9.00,15.00,,BKN,,,,24.90,,,,,21.00,,,,,39.00,26.00,1010.70,,1007.60,,,,,,,0.00
8976,29980,99999,201705091400,188.00,11.00,16.00,722.00,SCT,,,,31.20,,,,,80.00,,,,,37.00,26.00,1010.60,,1007.40,,,,,,,0.00
8977,29980,99999,201705091500,180.00,11.00,,,BKN,,,,31.20,,,,,0.00,,,,,37.00,23.00,1010.30,,1007.20,,,,,,,
8978,29980,99999,201705091600,248.00,10.00,13.00,722.00,SCT,,,,23.80,,,,,41.00,,,,,35.00,26.00,1010.10,,1007.00,,,,,,,0.00
8979,29980,99999,201705091700,255.00,5.00,,722.00,SCT,,,,31.20,,,,,24.00,,,,,36.00,26.00,1009.90,,1006.80,,,,,,,0.00
8980,29980,99999,201705091800,265.00,8.00,12.00,65.00,BKN,,,,31.20,,,,,0.00,,,,8.00,36.00,26.00,1009.50,,1006.40,41.00,34.00,0.00,,,,0.00
8981,29980,99999,201705091900,266.00,7.00,,,BKN,,,,31.20,,,,,0.00,,,,,33.00,25.00,1009.70,,1006.50,,,,,,,0.00
8982,29980,99999,201705092000,264.00,9.00,12.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,32.00,26.00,1009.40,,1006.20,,,,,,,0.00
8983,29980,99999,201705092100,270.00,9.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,30.00,26.00,1009.10,,1005.90,,,,,,,
8984,29980,99999,201705092200,296.00,8.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,30.00,25.00,1008.90,,1005.70,,,,,,,0.00
8985,29980,99999,201705092300,291.00,8.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,29.00,25.00,1008.70,,1005.50,,,,,,,0.00
8986,29980,99999,201705100000,309.00,6.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,0.00,29.00,25.00,1008.40,,1005.20,,,,,,,0.00
8987,29980,99999,201705100100,322.00,5.00,,,BKN,,,,31.20,,,,,0.00,,,,,29.00,24.00,1008.40,,1005.20,,,,,,,0.00
8988,29980,99999,201705100200,330.00,6.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,29.00,24.00,1008.20,,1005.00,,,,,,,0.00
8989,29980,99999,201705100300,320.00,4.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,30.00,24.00,1008.10,,1004.90,,,,,,,
8990,29980,99999,201705100400,336.00,3.00,,722.00,CLR,,,,20.80,,,,,0.00,,,,,32.00,25.00,1008.00,,1004.80,,,,,,,0.00
8991,29980,99999,201705100500,330.00,6.00,,722.00,CLR,,,,26.00,,,,,0.00,,,,,35.00,26.00,1007.80,,1004.70,,,,,,,0.00
8992,29980,99999,201705100600,335.00,5.00,,70.00,BKN,,,,27.20,,,,,0.00,,,,0.00,39.00,26.00,1007.90,,1004.80,39.00,28.00,0.00,,,,0.00
8993,29980,99999,201705100700,319.00,6.00,12.00,75.00,BKN,,,,31.20,,,,,0.00,,,,,40.00,22.00,1007.80,,1004.70,,,,,,,0.00
8994,29980,99999,201705100800,321.00,4.00,,40.00,BKN,,,,31.20,,,,,0.00,,,,,40.00,21.00,1007.40,,1004.30,,,,,,,0.00
8995,29980,99999,201705100900,210.00,7.00,,722.00,SCT,,,,18.80,,,,,71.00,,,,,36.00,29.00,1007.70,,1004.60,,,,,,,
8996,29980,99999,201705101000,219.00,6.00,11.00,9.00,BKN,,,,14.60,,,,,85.00,,,,,35.00,31.00,1008.00,,1004.80,,,,,,,0.00
8997,29980,99999,201705101100,202.00,12.00,16.00,722.00,SCT,,,,21.30,,,,,21.00,,,,,38.00,35.00,1007.80,,1004.70,,,,,,,0.00
8998,29980,99999,201705101200,221.00,10.00,14.00,722.00,SCT,,,,29.50,,,,,21.00,,,,8.00,38.00,31.00,1007.90,,1004.80,,,,,,,0.00
8999,29980,99999,201705101300,206.00,10.00,14.00,,BKN,,,,23.00,,,,,81.00,,,,,39.00,34.00,1007.80,,1004.70,,,,,,,0.00
9000,29980,99999,201705101400,217.00,4.00,,4.00,OVC,,,,2.00,,,,,40.00,,,,,37.00,30.00,1008.10,,1004.90,,,,,,,0.00
9001,29980,99999,201705101500,200.00,11.00,,722.00,SCT,,,,28.10,,,,,51.00,,,,,39.00,33.00,1007.50,,1004.40,,,,,,,
9002,29980,99999,201705101600,221.00,9.00,12.00,15.00,BKN,,,,31.20,,,,,0.00,,,,,38.00,32.00,1007.70,,1004.60,,,,,,,0.00
9003,29980,99999,201705101700,261.00,9.00,13.00,722.00,SCT,,,,31.20,,,,,23.00,,,,,37.00,31.00,1007.70,,1004.60,,,,,,,0.00
9004,29980,99999,201705101800,283.00,6.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,8.00,36.00,31.00,1007.80,,1004.70,42.00,33.00,0.00,,,,0.00
9005,29980,99999,201705101900,341.00,3.00,,40.00,BKN,,,,31.20,,,,,0.00,,,,,35.00,30.00,1007.90,,1004.70,,,,,,,0.00
9006,29980,99999,201705102000,307.00,4.00,,722.00,SCT,,,,30.00,,,,,0.00,,,,,33.00,30.00,1007.90,,1004.70,,,,,,,0.00
9007,29980,99999,201705102100,310.00,4.00,,,,,,,25.00,,,,,0.00,,,,,32.00,30.00,1007.80,,1004.60,,,,,,,
9008,29980,99999,201705102200,309.00,4.00,,722.00,CLR,,,,9.40,,,,,0.00,,,,,30.00,29.00,1007.70,,1004.50,,,,,,,0.00
9009,29980,99999,201705102300,333.00,5.00,,722.00,CLR,,,,11.30,,,,,0.00,,,,,31.00,30.00,1007.60,,1004.40,,,,,,,0.00
9010,29980,99999,201705110000,312.00,4.00,,722.00,SCT,,,,4.60,,,,,10.00,,,,1.00,29.00,28.00,1007.50,,1004.30,,,,,,,0.00
9011,29980,99999,201705110100,245.00,6.00,,65.00,BKN,,,,7.40,,,,,10.00,,,,,30.00,29.00,1007.70,,1004.50,,,,,,,0.00
9012,29980,99999,201705110200,261.00,4.00,,2.00,,,,,3.00,,,,,10.00,,,,,29.00,29.00,1007.90,,1004.70,,,,,,,0.00
9013,29980,99999,201705110300,290.00,4.00,,8.00,OBS,,,,0.60,,,,,30.00,,,,,28.00,28.00,1007.80,,1004.60,,,,,,,
9014,29980,99999,201705110400,301.00,5.00,,1.00,BKN,,,,4.50,,,,,20.00,,,,,29.00,29.00,1008.00,,1004.80,,,,,,,0.00
9015,29980,99999,201705110500,326.00,2.00,,722.00,SCT,,,,25.50,,,,,0.00,,,,,34.00,32.00,1008.00,,1004.90,,,,,,,0.00
9016,29980,99999,201705110600,37.00,2.00,,722.00,CLR,,,,25.30,,,,,0.00,,,,3.00,38.00,26.00,1008.30,,1005.20,38.00,28.00,0.00,,,,0.00
9017,29980,99999,201705110700,93.00,3.00,,722.00,SCT,,,,23.20,,,,,0.00,,,,,42.00,25.00,1008.40,,1005.30,,,,,,,0.00
9018,29980,99999,201705110800,337.00,4.00,,44.00,BKN,,,,24.40,,,,,0.00,,,,,41.00,20.00,1008.60,,1005.50,,,,,,,0.00
9019,29980,99999,201705110900,190.00,7.00,,,BKN,,,,31.20,,,,,0.00,,,,,42.00,26.00,1008.50,,1005.30,,,,,,,
9020,29980,99999,201705111000,158.00,9.00,16.00,29.00,BKN,,,,29.40,,,,,23.00,,,,,41.00,29.00,1008.80,,1005.70,,,,,,,0.00
9021,29980,99999,201705111100,204.00,11.00,18.00,722.00,SCT,,,,25.20,,,,,21.00,,,,,44.00,25.00,1008.80,,1005.70,,,,,,,0.00
9022,29980,99999,201705111200,197.00,12.00,17.00,722.00,SCT,,,,26.40,,,,,0.00,,,,8.00,46.00,30.00,1008.70,,1005.60,,,,,,,0.00
9023,29980,99999,201705111300,194.00,13.00,18.00,722.00,SCT,,,,31.20,,,,,0.00,,,,,41.00,29.00,1009.00,,1005.90,,,,,,,0.00
9024,29980,99999,201705111400,212.00,12.00,17.00,24.00,BKN,,,,23.40,,,,,80.00,,,,,40.00,30.00,1009.60,,1006.50,,,,,,,0.00
9025,29980,99999,201705111500,150.00,9.00,,,BKN,,,,28.10,,,,,81.00,,,,,40.00,32.00,1009.50,,1006.40,,,,,,,
9026,29980,99999,201705111600,188.00,5.00,,32.00,BKN,,,,31.20,,,,,23.00,,,,,43.00,32.00,1009.70,,1006.50,,,,,,,0.00
9027,29980,99999,201705111700,348.00,3.00,,,BKN,,,,31.20,,,,,0.00,,,,,41.00,29.00,1010.00,,1006.80,,,,,,,0.00
9028,29980,99999,201705111800,304.00,9.00,15.00,722.00,SCT,,,,31.20,,,,,21.00,,,,8.00,40.00,24.00,1010.40,,1007.20,46.00,38.00,0.00,,,,0.00
9029,29980,99999,201705111900,286.00,6.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,38.00,25.00,1010.90,,1007.70,,,,,,,0.00
9030,29980,99999,201705112000,286.00,8.00,13.00,722.00,SCT,,,,31.20,,,,,0.00,,,,,36.00,26.00,1011.30,,1008.10,,,,,,,0.00
9031,29980,99999,201705112100,280.00,9.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,33.00,27.00,1011.80,,1008.60,,,,,,,
9032,29980,99999,201705112200,294.00,7.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,32.00,27.00,1012.20,,1009.00,,,,,,,0.00
9033,29980,99999,201705112300,284.00,8.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,31.00,27.00,1012.70,,1009.50,,,,,,,0.00
9034,29980,99999,201705120000,295.00,7.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,2.00,30.00,27.00,1013.00,,1009.70,,,,,,,0.00
9035,29980,99999,201705120100,277.00,7.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,29.00,26.00,1013.30,,1010.10,,,,,,,0.00
9036,29980,99999,201705120200,281.00,7.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,29.00,26.00,1013.80,,1010.60,,,,,,,0.00
9037,29980,99999,201705120300,290.00,7.00,,,,,,,31.20,,,,,0.00,,,,,31.00,26.00,1014.20,,1011.00,,,,,,,
9038,29980,99999,201705120400,304.00,5.00,,722.00,CLR,,,,28.30,,,,,0.00,,,,,34.00,27.00,1014.70,,1011.50,,,,,,,0.00
9039,29980,99999,201705120500,306.00,6.00,,722.00,SCT,,,,26.70,,,,,0.00,,,,,38.00,26.00,1015.10,,1011.90,,,,,,,0.00
9040,29980,99999,201705120600,282.00,10.00,15.00,722.00,CLR,,,,26.30,,,,,0.00,,,,0.00,40.00,21.00,1015.40,,1012.20,41.00,29.00,0.00,,,,0.00
9041,29980,99999,201705120700,288.00,10.00,17.00,722.00,CLR,,,,29.40,,,,,0.00,,,,,43.00,19.00,1015.70,,1012.50,,,,,,,0.00
9042,29980,99999,201705120800,295.00,10.00,19.00,722.00,CLR,,,,26.60,,,,,0.00,,,,,45.00,15.00,1015.90,,1012.80,,,,,,,0.00
9043,29980,99999,201705120900,320.00,9.00,,,,,,,25.00,,,,,0.00,,,,,46.00,16.00,1016.00,,1012.90,,,,,,,
9044,29980,99999,201705121000,285.00,10.00,21.00,722.00,SCT,,,,31.20,,,,,0.00,,,,,46.00,17.00,1016.30,,1013.20,,,,,,,0.00
9045,29980,99999,201705121100,278.00,9.00,16.00,722.00,SCT,,,,26.60,,,,,0.00,,,,,47.00,14.00,1016.30,,1013.20,,,,,,,0.00
9046,29980,99999,201705121200,314.00,11.00,23.00,722.00,SCT,,,,25.20,,,,,0.00,,,,0.00,49.00,11.00,1016.30,,1013.20,,,,,,,0.00
9047,29980,99999,201705121300,290.00,9.00,18.00,722.00,SCT,,,,28.60,,,,,0.00,,,,,51.00,13.00,1016.40,,1013.30,,,,,,,0.00
9048,29980,99999,201705121400,338.00,8.00,16.00,722.00,SCT,,,,29.70,,,,,0.00,,,,,50.00,12.00,1016.30,,1013.20,,,,,,,0.00
9049,29980,99999,201705121500,210.00,9.00,,,BKN,,,,31.20,,,,,0.00,,,,,47.00,25.00,1016.20,,1013.10,,,,,,,
9050,29980,99999,201705121600,233.00,7.00,14.00,722.00,SCT,,,,25.40,,,,,0.00,,,,,48.00,24.00,1016.40,,1013.30,,,,,,,0.00
9051,29980,99999,201705121700,302.00,6.00,13.00,722.00,SCT,,,,31.20,,,,,0.00,,,,,49.00,14.00,1016.60,,1013.50,,,,,,,0.00
9052,29980,99999,201705121800,331.00,5.00,,80.00,BKN,,,,31.20,,,,,0.00,,,,0.00,47.00,15.00,1017.00,,1013.90,52.00,40.00,0.00,,,,0.00
9053,29980,99999,201705121900,25.00,1.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,44.00,29.00,1017.50,,1014.40,,,,,,,0.00
9054,29980,99999,201705122000,243.00,5.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,40.00,30.00,1017.90,,1014.80,,,,,,,0.00
9055,29980,99999,201705122100,260.00,7.00,,,,,,,31.20,,,,,0.00,,,,,39.00,29.00,1018.30,,1015.20,,,,,,,
9056,29980,99999,201705122200,272.00,8.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,38.00,27.00,1018.70,,1015.50,,,,,,,0.00
9057,29980,99999,201705122300,273.00,8.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,38.00,24.00,1019.00,,1015.80,,,,,,,0.00
9058,29980,99999,201705130000,283.00,9.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,0.00,36.00,25.00,1019.40,,1016.20,,,,,,,0.00
9059,29980,99999,201705130100,304.00,5.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,34.00,24.00,1019.70,,1016.50,,,,,,,0.00
9060,29980,99999,201705130200,318.00,6.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,33.00,23.00,1019.80,,1016.50,,,,,,,0.00
9061,29980,99999,201705130300,330.00,4.00,,,,,,,31.20,,,,,0.00,,,,,36.00,24.00,1020.10,,1016.90,,,,,,,
9062,29980,99999,201705130400,348.00,2.00,,722.00,CLR,,,,28.30,,,,,0.00,,,,,41.00,24.00,1020.40,,1017.20,,,,,,,0.00
9063,29980,99999,201705130500,12.00,2.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,44.00,23.00,1020.70,,1017.60,,,,,,,0.00
9064,29980,99999,201705130600,60.00,2.00,,722.00,CLR,,,,31.00,,,,,0.00,,,,0.00,47.00,24.00,1020.90,,1017.80,47.00,33.00,0.00,,,,0.00
9065,29980,99999,201705130700,156.00,7.00,,722.00,CLR,,,,27.90,,,,,0.00,,,,,49.00,24.00,1021.20,,1018.00,,,,,,,0.00
9066,29980,99999,201705130800,181.00,8.00,12.00,722.00,SCT,,,,30.00,,,,,0.00,,,,,51.00,22.00,1021.30,,1018.20,,,,,,,0.00
9067,29980,99999,201705130900,190.00,9.00,,,,,,,21.90,,,,,0.00,,,,,52.00,20.00,1021.40,,1018.30,,,,,,,
9068,29980,99999,201705131000,179.00,13.00,18.00,722.00,CLR,,,,28.40,,,,,0.00,,,,,52.00,21.00,1021.60,,1018.50,,,,,,,0.00
9069,29980,99999,201705131100,182.00,11.00,19.00,722.00,CLR,,,,27.70,,,,,0.00,,,,,54.00,22.00,1021.60,,1018.50,,,,,,,0.00
9070,29980,99999,201705131200,174.00,13.00,20.00,722.00,SCT,,,,22.20,,,,,0.00,,,,,54.00,20.00,1021.60,,1018.50,,,,,,,0.00
9071,29980,99999,201705131300,196.00,12.00,18.00,145.00,BKN,,,,23.90,,,,,0.00,,,,,53.00,17.00,1021.50,,1018.40,,,,,,,0.00
9072,29980,99999,201705131400,179.00,10.00,16.00,722.00,SCT,,,,31.20,,,,,0.00,,,,,55.00,13.00,1021.40,,1018.30,,,,,,,0.00
9073,29980,99999,201705131500,180.00,7.00,,,,,,,21.90,,,,,0.00,,,,,55.00,4.00,1021.10,,1018.00,,,,,,,
9074,29980,99999,201705131600,143.00,7.00,12.00,722.00,SCT,,,,31.20,,,,,0.00,,,,,54.00,6.00,1020.80,,1017.80,,,,,,,0.00
9075,29980,99999,201705131700,135.00,10.00,14.00,722.00,CLR,,,,30.40,,,,,0.00,,,,,47.00,23.00,1021.10,,1018.00,,,,,,,0.00
9076,29980,99999,201705131800,122.00,6.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,0.00,45.00,27.00,1021.20,,1018.10,56.00,44.00,0.00,,,,0.00
9077,29980,99999,201705131900,112.00,4.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,44.00,27.00,1021.60,,1018.40,,,,,,,0.00
9078,29980,99999,201705132000,113.00,4.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,43.00,28.00,1021.60,,1018.40,,,,,,,0.00
9079,29980,99999,201705132100,40.00,2.00,,,,,,,31.20,,,,,0.00,,,,,42.00,28.00,1021.80,,1018.60,,,,,,,
9080,29980,99999,201705132200,51.00,3.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,38.00,28.00,1022.10,,1018.90,,,,,,,0.00
9081,29980,99999,201705132300,69.00,4.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,38.00,30.00,1022.00,,1018.80,,,,,,,0.00
9082,29980,99999,201705140000,114.00,6.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,0.00,38.00,31.00,1022.10,,1018.90,,,,,,,0.00
9083,29980,99999,201705140100,132.00,8.00,,75.00,BKN,,,,31.20,,,,,0.00,,,,,41.00,29.00,1022.10,,1018.90,,,,,,,0.00
9084,29980,99999,201705140200,121.00,8.00,,75.00,BKN,,,,31.20,,,,,0.00,,,,,42.00,28.00,1022.20,,1019.10,,,,,,,0.00
9085,29980,99999,201705140300,120.00,9.00,,,BKN,,,,31.20,,,,,0.00,,,,,44.00,28.00,1022.20,,1019.00,,,,,,,
9086,29980,99999,201705140400,119.00,9.00,13.00,722.00,SCT,,,,30.70,,,,,0.00,,,,,46.00,28.00,1022.10,,1019.00,,,,,,,0.00
9087,29980,99999,201705140500,133.00,7.00,,722.00,SCT,,,,28.80,,,,,0.00,,,,,48.00,26.00,1022.20,,1019.10,,,,,,,0.00
9088,29980,99999,201705140600,135.00,7.00,,722.00,CLR,,,,24.10,,,,,0.00,,,,0.00,49.00,25.00,1022.30,,1019.10,49.00,36.00,0.00,,,,0.00
9089,29980,99999,201705140700,130.00,5.00,,722.00,CLR,,,,26.40,,,,,0.00,,,,,50.00,26.00,1022.40,,1019.30,,,,,,,0.00
9090,29980,99999,201705140800,110.00,6.00,,722.00,CLR,,,,31.10,,,,,0.00,,,,,51.00,31.00,1022.50,,1019.30,,,,,,,0.00
9091,29980,99999,201705140900,130.00,7.00,,722.00,SCT,,,,18.80,,,,,0.00,,,,,52.00,30.00,1022.50,,1019.40,,,,,,,
9092,29980,99999,201705141000,138.00,9.00,12.00,722.00,CLR,,,,23.50,,,,,0.00,,,,,54.00,29.00,1022.40,,1019.30,,,,,,,0.00
9093,29980,99999,201705141100,134.00,9.00,13.00,722.00,CLR,,,,22.70,,,,,0.00,,,,,53.00,28.00,1022.30,,1019.20,,,,,,,0.00
9094,29980,99999,201705141200,144.00,9.00,12.00,722.00,SCT,,,,21.50,,,,,0.00,,,,0.00,55.00,25.00,1022.30,,1019.30,,,,,,,0.00
9095,29980,99999,201705141300,160.00,6.00,,722.00,SCT,,,,20.30,,,,,0.00,,,,,57.00,24.00,1021.90,,1018.90,,,,,,,0.00
9096,29980,99999,201705141400,150.00,9.00,14.00,722.00,SCT,,,,24.70,,,,,0.00,,,,,57.00,24.00,1021.40,,1018.30,,,,,,,0.00
9097,29980,99999,201705141500,190.00,9.00,,722.00,SCT,,,,28.10,,,,,0.00,,,,,55.00,23.00,1021.00,,1017.90,,,,,,,
9098,29980,99999,201705141600,173.00,8.00,13.00,110.00,BKN,,,,31.20,,,,,0.00,,,,,53.00,24.00,1020.70,,1017.60,,,,,,,0.00
9099,29980,99999,201705141700,214.00,11.00,16.00,75.00,BKN,,,,31.20,,,,,0.00,,,,,51.00,31.00,1020.40,,1017.30,,,,,,,0.00
9100,29980,99999,201705141800,210.00,9.00,13.00,75.00,OVC,,,,31.20,,,,,0.00,,,,0.00,52.00,31.00,1020.30,,1017.20,58.00,49.00,0.00,,,,0.00
9101,29980,99999,201705141900,221.00,9.00,12.00,60.00,BKN,,,,31.20,,,,,0.00,,,,,51.00,34.00,1020.40,,1017.30,,,,,,,0.00
9102,29980,99999,201705142000,247.00,9.00,13.00,,OVC,,,,31.20,,,,,0.00,,,,,51.00,32.00,1020.30,,1017.20,,,,,,,0.00
9103,29980,99999,201705142100,260.00,7.00,,,BKN,,,,31.20,,,,,0.00,,,,,51.00,32.00,1020.40,,1017.30,,,,,,,
9104,29980,99999,201705142200,259.00,6.00,,,OVC,,,,31.20,,,,,0.00,,,,,50.00,33.00,1020.40,,1017.30,,,,,,,0.00
9105,29980,99999,201705142300,261.00,7.00,,60.00,OVC,,,,31.10,,,,,61.00,,,,,49.00,35.00,1020.60,,1017.40,,,,,,,0.00
9106,29980,99999,201705150000,235.00,6.00,,,OVC,,,,31.20,,,,,23.00,,,,8.00,48.00,38.00,1020.40,,1017.30,,,,,,,0.00
9107,29980,99999,201705150100,262.00,5.00,,,OVC,,,,28.20,,,,,61.00,,,,,47.00,37.00,1020.40,,1017.30,,,,,,,0.00
9108,29980,99999,201705150200,302.00,4.00,,85.00,OVC,,,,31.20,,,,,23.00,,,,,47.00,37.00,1020.10,,1017.00,,,,,,,0.00
9109,29980,99999,201705150300,280.00,4.00,,,BKN,,,,31.20,,,,,0.00,,,,,47.00,38.00,1020.50,,1017.40,,,,,,,
9110,29980,99999,201705150400,299.00,5.00,,70.00,OVC,,,,31.20,,,,,0.00,,,,,48.00,37.00,1020.50,,1017.40,,,,,,,0.00
9111,29980,99999,201705150500,302.00,7.00,11.00,55.00,BKN,,,,26.30,,,,,22.00,,,,,48.00,37.00,1020.80,,1017.70,,,,,,,0.00
